Date,Open,High,Low,Close
2024-06-23,66636.515625,67188.3203125,63180.796875,63180.796875
2024-06-30,63173.3515625,63292.52734375,58601.69921875,62678.29296875
2024-07-07,62673.60546875,63777.2265625,53717.375,55849.109375
2024-07-14,55849.57421875,61329.52734375,54321.01953125,60787.79296875
2024-07-21,60815.45703125,68372.90625,60704.9296875,68154.5234375
2024-07-28,68152.9765625,69398.5078125,63473.47265625,68255.8671875
2024-08-04,68259.0546875,69987.5390625,57210.8046875,58116.9765625
2024-08-11,58110.296875,62673.765625,49121.23828125,58719.484375
2024-08-18,58719.39453125,61687.7578125,56161.59375,58483.96484375
2024-08-25,58480.7109375,64996.421875,57864.7109375,64333.54296875
2024-09-01,64342.2265625,64489.70703125,57217.82421875,57325.48828125
2024-09-08,57326.96875,59815.05859375,52598.69921875,54841.56640625
2024-09-15,54851.88671875,60656.72265625,54598.43359375,59182.8359375
2024-09-22,59185.2265625,64119.53125,57501.33984375,63648.7109375
2024-09-29,63643.1015625,66480.6953125,62628.078125,65635.3046875
2024-10-06,65634.65625,65635.0546875,59878.8046875,62818.953125
2024-10-13,62819.109375,64443.70703125,58895.20703125,62851.375
2024-10-20,62848.3984375,69359.0078125,62442.15234375,69001.703125
2024-10-27,69002.0,69462.734375,65188.03515625,67929.296875
2024-11-03,67922.671875,73577.2109375,67482.5234375,68741.1171875
2024-11-10,68742.1328125,81474.421875,66803.6484375,80474.1875
2024-11-17,80471.4140625,93434.3515625,80283.25,89845.8515625
2024-11-24,89843.71875,99655.5,89393.59375,98013.8203125
2024-12-01,98033.4453125,98935.03125,90770.8125,97279.7890625
2024-12-08,97276.0078125,103900.46875,91998.78125,101236.015625
2024-12-15,101237.0625,105047.5390625,94321.2578125,104298.6953125
2024-12-22,104293.578125,108268.4453125,92175.1796875,95104.9375
2024-12-29,95099.390625,99884.5703125,92403.1328125,93530.2265625
2025-01-05,93527.1953125,98956.9140625,91317.1328125,98314.9609375
2025-01-12,98314.953125,102712.484375,91220.84375,94488.4375
2025-01-19,94488.890625,106299.796875,89260.1015625,101089.609375
2025-01-26,101083.75,109114.8828125,99471.359375,102682.5
2025-02-02,102680.3046875,106418.765625,96216.078125,97688.9765625
2025-02-09,97681.1015625,102514.171875,91242.890625,96500.09375
2025-02-16,96499.4609375,98819.46875,94101.203125,96175.03125
2025-02-23,96179.0078125,99497.96875,93388.8359375,96273.921875
2025-03-02,96277.9609375,96503.453125,78248.9140625,94248.3515625
2025-03-09,94248.421875,94429.75,80052.484375,80601.0390625
2025-03-16,80597.1484375,85263.2890625,76624.25,82579.6875
2025-03-23,82576.3359375,87443.265625,81179.9921875,86054.375
2025-03-30,86070.9296875,88758.7265625,81573.25,82334.5234375
2025-04-06,82336.0625,88466.953125,77097.7421875,78214.484375
2025-04-13,78221.3359375,86015.1875,74436.6796875,83684.9765625
2025-04-20,83694.5234375,86429.3515625,83100.6171875,85174.3046875
2025-04-27,85171.5390625,95768.390625,85143.8359375,93754.84375
2025-05-04,93755.3046875,97905.8984375,92860.8046875,94315.9765625
2025-05-11,94319.5625,104961.765625,93399.859375,104106.359375
2025-05-18,104106.9609375,106597.171875,100814.40625,106446.0078125
2025-05-25,106430.53125,111970.171875,102112.6875,109035.390625
2025-06-01,109023.78125,110744.2109375,103136.1171875,105652.1015625
2025-06-08,105649.8125,106813.578125,100436.8828125,105793.6484375
2025-06-15,105793.0234375,110561.421875,102822.0234375,105552.0234375
2025-06-22,105555.59375,108915.375,98286.203125,100987.140625
2025-06-29,100987.4765625,108526.3046875,99705.75,108385.5703125
2025-07-06,108383.4375,110541.4609375,105157.3984375,109232.0703125
2025-07-13,109235.328125,119449.5703125,107499.5546875,119116.1171875
2025-07-20,119115.7890625,123091.609375,115765.6875,117300.7890625
2025-07-27,117306.46875,120269.96875,114759.8203125,119448.4921875
2025-08-03,119457.5234375,119819.7890625,111943.8046875,114217.671875
2025-08-10,114223.921875,119320.7109375,112701.109375,119306.7578125
2025-08-17,119306.8125,124457.1171875,116864.5703125,117453.0625
2025-08-24,117453.90625,117614.171875,111060.546875,113458.4296875
2025-08-31,113456.8984375,113637.84375,107444.4453125,108236.7109375
2025-09-07,108228.75,113357.4921875,107271.1796875,111167.6171875
2025-09-14,111163.015625,116769.3828125,110630.609375,115407.65625
2025-09-21,115399.6328125,117911.7890625,114461.0625,115306.09375
2025-09-28,115309.21875,115431.3125,108713.3984375,112122.640625
2025-10-05,112117.875,125559.2109375,111589.953125,123513.4765625
2025-10-12,123510.453125,126198.0703125,104582.4140625,115169.765625
2025-10-19,115161.6796875,116020.484375,103598.4296875,108666.7109375
2025-10-26,108667.4453125,115260.90625,106778.0,114472.4453125
2025-11-02,114479.8515625,116273.3125,106376.6875,110639.625
2025-11-09,110646.90625,110764.9140625,98962.0625,104719.640625
2025-11-16,104723.7734375,107428.2578125,92971.1640625,94177.078125
2025-11-23,94180.875,95928.3671875,80659.8125,86805.0078125
2025-11-30,86798.7734375,92969.0859375,85272.1953125,90394.3125
2025-12-07,90389.109375,94060.7734375,83862.25,90405.640625
2025-12-14,90424.5859375,94601.5703125,87634.9375,88175.1796875
2025-12-21,88171.078125,90264.5703125,84436.3125,88621.75
2025-12-28,88621.3984375,90501.9296875,86411.796875,87835.8359375
2026-01-04,87835.7890625,91712.5859375,86717.9140625,91413.4921875
2026-01-11,91414.625,94762.0703125,89233.875,90827.4609375
2026-01-18,90825.859375,97860.6015625,90055.0234375,93634.4296875
2026-01-25,93655.671875,93660.828125,86003.7109375,86572.21875
2026-02-01,86566.5234375,90439.2890625,75698.8984375,76974.4453125
2026-02-08,76968.875,79258.609375,60074.203125,70264.7265625
2026-02-15,70243.328125,71369.96875,65092.109375,68788.1875
2026-02-22,68782.3984375,70067.234375,65637.4296875,67659.390625
2026-03-01,67668.4296875,69953.53125,62553.1875,65738.1015625
2026-03-08,65734.078125,74051.8046875,65303.13671875,65969.78125
2026-03-15,65969.5859375,73927.328125,65858.0078125,72789.9140625
2026-03-22,72798.171875,75988.3984375,67372.875,67845.2109375
2026-03-29,67843.0,71985.7421875,64971.70703125,65954.921875
2026-04-05,65958.3515625,69230.359375,65725.2578125,68981.8984375
2026-04-12,68982.9140625,73784.234375,67740.5078125,70753.40625
2026-04-19,70757.6171875,78320.6796875,70588.5234375,73856.3515625
2026-04-26,73854.25,79468.0,73775.5703125,78657.5390625
2026-05-03,78661.015625,79488.171875,74958.5703125,78538.2265625
2026-05-10,78540.2890625,82792.2109375,78217.9609375,82138.9296875
2026-05-17,82139.046875,82326.234375,76783.4140625,77429.3515625
2026-05-24,77426.34375,78100.5625,74255.234375,76981.125
2026-05-31,76981.125,77990.8671875,72435.625,73579.6875
2026-06-07,73580.2109375,73969.5703125,70599.5078125,71319.7734375
